Title,Index,Temp(C),Plg,volPlg,Olv,volOlv,Opx,volOpx,Cpx,volCpx,Hbl,volHbl,Amp,volAmp,Fe-Ti,volFe-Ti,rhm-Oxide,(vol%),Quartz(0:out/1:in),Biotite(0:out/1:in),Corundum(0:out/1:in),Water(0:out/1:in),Pressure,H2O
151,4,1060,68,8.5,0,0,68,1.5,63,2.3,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
151,5,1050,67,10.8,0,0,0,0,62,5.1,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
151,6,1040,66,13.1,0,0,0,0,61,6.2,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
151,7,1030,65,15.8,0,0,0,0,61,6.7,0,0,0,0,0.338,0.6,0,0,0,0,0,0,3000,2
151,8,1020,64,18.9,0,0,65,6.3,0,0,0,0,0,0,0.337,1,0,0,0,0,0,0,3000,2
151,9,1010,63,21.1,0,0,65,6.8,0,0,0,0,0,0,0.345,1.2,0,0,0,0,0,0,3000,2
151,10,1000,62,22.9,0,0,64,7.1,65,0.2,0,0,0,0,0.352,1.3,0,0,0,0,0,0,3000,2
151,11,990,61,24.6,0,0,64,7.4,65,0.5,0,0,0,0,0.359,1.5,0,0,0,0,0,0,3000,2
151,12,980,61,26.1,0,0,63,7.6,65,0.8,0,0,0,0,0.365,1.6,0,0,0,0,0,0,3000,2
151,13,970,60,27.6,0,0,63,7.8,65,1.1,0,0,0,0,0.372,1.7,0,0,0,0,0,0,3000,2
151,14,960,59,28.9,0,0,62,8,64,1.3,0,0,0,0,0.379,1.8,0,0,0,0,0,0,3000,2
151,15,950,58,30.2,0,0,62,8.2,64,1.5,0,0,0,0,0.385,1.9,0,0,0,0,0,0,3000,2
151,16,940,58,31.4,0,0,61,8.4,64,1.7,0,0,0,0,0.383,1.8,0.061,0.1,0,0,0,0,3000,2
151,17,930,57,32.6,0,0,60,8.7,64,1.9,0,0,0,0,0.376,1.8,0.06,0.1,0,0,0,0,3000,2
151,18,920,56,33.8,0,0,59,8.9,63,2,0,0,0,0,0.37,1.6,0.058,0.2,0,0,0,0,3000,2
151,19,910,56,34.8,0,0,58,9.2,63,2.2,0,0,0,0,0.363,1.6,0.057,0.2,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
152,1,1085,0,0,0,0,72,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
152,2,1075,68,2.7,0,0,71,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
152,3,1065,67,5.5,0,0,69,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
152,4,1055,66,8.2,0,0,67,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
152,5,1045,65,10.7,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
152,6,1035,64,13.5,0,0,65,4.7,0,0,0,0,0,0,0.333,0.4,0,0,0,0,0,0,3000,2
152,7,1025,63,16,0,0,65,5.3,0,0,0,0,0,0,0.342,0.7,0,0,0,0,0,0,3000,2
152,8,1015,62,18.2,0,0,64,5.8,0,0,0,0,0,0,0.35,0.9,0,0,0,0,0,0,3000,2
152,9,1005,61,20.4,0,0,64,6.2,0,0,0,0,0,0,0.358,1.1,0,0,0,0,0,0,3000,2
152,10,995,60,22.3,0,0,63,6.7,0,0,0,0,0,0,0.367,1.2,0,0,0,0,0,0,3000,2
152,11,985,60,24.2,0,0,63,7,0,0,0,0,0,0,0.375,1.4,0,0,0,0,0,0,3000,2
152,12,975,59,25.9,0,0,62,7.4,0,0,0,0,0,0,0.383,1.5,0,0,0,0,0,0,3000,2
152,13,965,58,27.5,0,0,62,7.7,0,0,0,0,0,0,0.392,1.6,0,0,0,0,0,0,3000,2
152,14,955,58,29,0,0,62,8,0,0,0,0,0,0,0.401,1.6,0,0,0,0,0,0,3000,2
152,15,945,57,30.4,0,0,61,8.4,0,0,0,0,0,0,0.388,1.6,0.061,0.1,0,0,0,0,3000,2
152,16,935,57,31.7,0,0,60,8.7,63,0.1,0,0,0,0,0.382,1.5,0.059,0.2,0,0,0,0,3000,2
152,17,925,56,32.9,0,0,59,8.9,62,0.2,0,0,0,0,0.375,1.4,0.058,0.3,0,0,0,0,3000,2
152,18,915,55,34,0,0,58,9.2,62,0.4,0,0,0,0,0.369,1.3,0.056,0.3,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
153,1,1078,0,0,0,0,71,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
153,2,1068,65,2.5,0,0,70,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
153,3,1058,64,5.3,0,0,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
153,4,1048,63,7.9,0,0,66,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
153,5,1038,62,10.4,0,0,65,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
153,6,1028,61,13.1,0,0,64,4.3,0,0,0,0,0,0,0.346,0.4,0,0,0,0,0,0,3000,2
153,7,1018,60,15.5,0,0,64,4.8,0,0,0,0,0,0,0.355,0.6,0,0,0,0,0,0,3000,2
153,8,1008,59,17.7,0,0,63,5.3,0,0,0,0,0,0,0.363,0.8,0,0,0,0,0,0,3000,2
153,9,998,59,19.8,0,0,63,5.7,0,0,0,0,0,0,0.371,1,0,0,0,0,0,0,3000,2
153,10,988,58,21.7,0,0,62,6.1,0,0,0,0,0,0,0.38,1.1,0,0,0,0,0,0,3000,2
153,11,978,57,23.5,0,0,62,6.4,0,0,0,0,0,0,0.388,1.3,0,0,0,0,0,0,3000,2
153,12,968,56,25.2,0,0,61,6.7,0,0,0,0,0,0,0.397,1.4,0,0,0,0,0,0,3000,2
153,13,958,56,26.8,0,0,61,7.1,0,0,0,0,0,0,0.395,1.4,0.065,0.1,0,0,0,0,3000,2
153,14,948,55,28.3,0,0,60,7.5,0,0,0,0,0,0,0.389,1.3,0.063,0.1,0,0,0,0,3000,2
153,15,938,55,29.8,0,0,59,7.8,0,0,0,0,0,0,0.383,1.3,0.062,0.2,0,0,0,0,3000,2
153,16,928,54,31.1,0,0,58,8.1,0,0,0,0,0,0,0.377,1.2,0.06,0.3,0,0,0,0,3000,2
153,17,918,54,32.3,0,0,57,8.5,0,0,0,0,0,0,0.37,1.1,0.058,0.4,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
154,1,1070,0,0,0,0,70,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
154,2,1060,63,2.6,0,0,69,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
154,3,1050,62,5.3,0,0,67,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
154,4,1040,61,7.8,0,0,65,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
154,5,1030,60,10.2,0,0,64,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
154,6,1020,59,12.9,0,0,63,3.9,0,0,0,0,0,0,0.36,0.4,0,0,0,0,0,0,3000,2
154,7,1010,58,15.2,0,0,63,4.3,0,0,0,0,0,0,0.368,0.6,0,0,0,0,0,0,3000,2
154,8,1000,57,17.4,0,0,62,4.8,0,0,0,0,0,0,0.377,0.8,0,0,0,0,0,0,3000,2
154,9,990,56,19.4,0,0,62,5.2,0,0,0,0,0,0,0.385,1,0,0,0,0,0,0,3000,2
154,10,980,55,21.3,0,0,61,5.5,0,0,0,0,0,0,0.394,1.1,0,0,0,0,0,0,3000,2
154,11,970,54,23,0,0,61,5.8,0,0,0,0,0,0,0.402,1.2,0,0,0,0,0,0,3000,2
154,12,960,54,24.7,0,0,60,6.2,0,0,0,0,0,0,0.395,1.2,0.068,0.1,0,0,0,0,3000,2
154,13,950,53,26.3,0,0,59,6.5,0,0,0,0,0,0,0.389,1.1,0.066,0.2,0,0,0,0,3000,2
154,14,940,53,27.8,0,0,58,6.9,0,0,0,0,0,0,0.383,1.1,0.064,0.2,0,0,0,0,3000,2
154,15,930,52,29.2,0,0,57,7.2,0,0,0,0,0,0,0.376,1,0.062,0.3,0,0,0,0,3000,2
154,16,920,52,30.5,0,0,56,7.6,0,0,0,0,0,0,0.37,1,0.06,0.4,0,0,0,0,3000,2
154,17,910,51,31.7,0,0,55,7.9,0,0,0,0,0,0,0.364,0.9,0.059,0.5,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
155,1,1061,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
155,2,1051,60,2.9,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
155,3,1041,59,5.5,0,0,66,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
155,4,1031,58,7.9,0,0,64,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
155,5,1021,57,10.2,0,0,62,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
155,6,1011,56,12.9,0,0,62,3.5,0,0,0,0,0,0,0.373,0.4,0,0,0,0,0,0,3000,2
155,7,1001,55,15.1,0,0,62,3.9,0,0,0,0,0,0,0.382,0.6,0,0,0,0,0,0,3000,2
155,8,991,54,17.2,0,0,61,4.3,0,0,0,0,0,0,0.39,0.8,0,0,0,0,0,0,3000,2
155,9,981,53,19.1,0,0,61,4.6,0,0,0,0,0,0,0.399,0.9,0,0,0,0,0,0,3000,2
155,10,971,52,21,0,0,60,5,0,0,0,0,0,0,0.4,1,0.072,0,0,0,0,0,3000,2
155,11,961,52,22.7,0,0,59,5.3,0,0,0,0,0,0,0.394,1,0.07,0.1,0,0,0,0,3000,2
155,12,951,51,24.3,0,0,58,5.7,0,0,0,0,0,0,0.388,1,0.068,0.2,0,0,0,0,3000,2
155,13,941,51,25.9,0,0,57,6,0,0,0,0,0,0,0.382,0.9,0.066,0.3,0,0,0,0,3000,2
155,14,931,50,27.3,0,0,56,6.3,0,0,0,0,0,0,0.375,0.9,0.064,0.4,0,0,0,0,3000,2
155,15,921,50,28.7,0,0,55,6.6,0,0,0,0,0,0,0.369,0.8,0.063,0.5,0,0,0,0,3000,2
155,16,911,49,29.9,0,0,54,7,0,0,0,0,0,0,0.363,0.7,0.061,0.5,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
156,1,1053,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
156,2,1043,57,2.7,0,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
156,3,1033,56,5.2,0,0,65,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
156,4,1023,55,7.6,0,0,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
156,5,1013,54,9.8,0,0,61,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
156,6,1003,53,12.4,0,0,61,3,0,0,0,0,0,0,0.385,0.4,0,0,0,0,0,0,3000,2
156,7,993,52,14.6,0,0,61,3.3,0,0,0,0,0,0,0.393,0.6,0,0,0,0,0,0,3000,2
156,8,983,51,16.6,0,0,60,3.6,0,0,0,0,0,0,0.402,0.8,0,0,0,0,0,0,3000,2
156,9,973,50,18.6,0,0,59,4,0,0,0,0,0,0,0.4,0.8,0.074,0,0,0,0,0,3000,2
156,10,963,50,20.4,0,0,58,4.4,0,0,0,0,0,0,0.394,0.8,0.072,0.1,0,0,0,0,3000,2
156,11,953,49,22.1,0,0,57,4.7,0,0,0,0,0,0,0.388,0.8,0.07,0.2,0,0,0,0,3000,2
156,12,943,48,23.7,0,0,56,5,0,0,0,0,0,0,0.381,0.8,0.068,0.3,0,0,0,0,3000,2
156,13,933,48,25.2,0,0,55,5.4,0,0,0,0,0,0,0.375,0.7,0.067,0.4,0,0,0,0,3000,2
156,14,923,47,26.6,0,0,54,5.7,0,0,0,0,0,0,0.369,0.7,0.065,0.4,0,0,0,0,3000,2
156,15,913,47,27.9,0,0,53,6,0,0,0,0,0,0,0.362,0.6,0.063,0.5,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
157,1,1045,55,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
157,2,1035,54,2.5,0,0,65,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
157,3,1025,53,4.9,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
157,4,1015,52,7.2,0,0,61,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
157,5,1005,51,9.7,0,0,61,2,0,0,0,0,0,0,0.386,0.2,0,0,0,0,0,0,3000,2
157,6,995,50,11.9,0,0,60,2.4,0,0,0,0,0,0,0.394,0.4,0,0,0,0,0,0,3000,2
157,7,985,49,14.1,0,0,60,2.7,0,0,0,0,0,0,0.402,0.6,0,0,0,0,0,0,3000,2
157,8,975,48,16.1,0,0,59,3.1,0,0,0,0,0,0,0.399,0.7,0.076,0.1,0,0,0,0,3000,2
157,9,965,47,17.9,0,0,58,3.4,0,0,0,0,0,0,0.393,0.7,0.074,0.1,0,0,0,0,3000,2
157,10,955,47,19.7,0,0,57,3.8,0,0,0,0,0,0,0.387,0.7,0.072,0.2,0,0,0,0,3000,2
157,11,945,46,21.4,0,0,55,4.1,0,0,0,0,0,0,0.381,0.7,0.071,0.3,0,0,0,0,3000,2
157,12,935,45,22.9,0,0,54,4.4,0,0,0,0,0,0,0.375,0.6,0.069,0.4,0,0,0,0,3000,2
157,13,925,45,24.4,0,0,53,4.7,0,0,0,0,0,0,0.368,0.6,0.067,0.4,0,0,0,0,3000,2
157,14,915,45,25.8,0,0,52,5,0,0,0,0,0,0,0.362,0.6,0.066,0.5,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
158,1,1036,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
158,2,1026,51,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
158,3,1016,50,4.5,0,0,62,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
158,4,1006,48,6.8,0,0,60,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
158,5,996,47,9.2,0,0,60,1.4,0,0,0,0,0,0,0.397,0.3,0,0,0,0,0,0,3000,2
158,6,986,46,11.4,0,0,59,1.8,0,0,0,0,0,0,0.404,0.5,0.08,0,0,0,0,0,3000,2
158,7,976,46,13.5,0,0,58,2.1,0,0,0,0,0,0,0.398,0.5,0.078,0.1,0,0,0,0,3000,2
158,8,966,45,15.5,0,0,57,2.5,0,0,0,0,0,0,0.392,0.5,0.076,0.2,0,0,0,0,3000,2
158,9,956,44,17.3,0,0,56,2.8,0,0,0,0,0,0,0.386,0.6,0.074,0.2,0,0,0,0,3000,2
158,10,946,44,19.1,0,0,55,3.1,0,0,0,0,0,0,0.38,0.6,0.073,0.3,0,0,0,0,3000,2
158,11,936,43,20.7,0,0,54,3.4,0,0,0,0,0,0,0.374,0.6,0.071,0.4,0,0,0,0,3000,2
158,12,926,42,22.2,0,0,52,3.7,0,0,0,0,0,0,0.367,0.5,0.069,0.4,0,0,0,0,3000,2
158,13,916,42,23.6,0,0,51,3.9,0,0,0,0,0,0,0.361,0.5,0.068,0.5,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
159,1,1026,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
159,2,1016,47,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
159,3,1006,46,4.2,0,0,60,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
159,4,996,45,6.4,0,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
159,5,986,44,8.8,0,0,59,0.9,0,0,0,0,0,0,0.407,0.3,0,0,0,0,0,0,3000,2
159,6,976,43,11,0,0,57,1.2,0,0,0,0,0,0,0.397,0.4,0.08,0.1,0,0,0,0,3000,2
159,7,966,42,13,0,0,56,1.5,0,0,0,0,0,0,0.391,0.4,0.078,0.2,0,0,0,0,3000,2
159,8,956,41,14.9,0,0,55,1.8,0,0,0,0,0,0,0.385,0.5,0.076,0.2,0,0,0,0,3000,2
159,9,946,41,16.7,0,0,54,2.1,0,0,0,0,0,0,0.379,0.5,0.074,0.3,0,0,0,0,3000,2
159,10,936,40,18.4,0,0,53,2.4,0,0,0,0,0,0,0.373,0.5,0.073,0.4,0,0,0,0,3000,2
159,11,926,40,20,0,0,52,2.6,0,0,0,0,0,0,0.366,0.5,0.071,0.4,0,0,0,0,3000,2
159,12,916,39,21.4,0,0,50,2.9,0,0,0,0,0,0,0.36,0.5,0.07,0.5,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
160,1,1016,44,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
160,2,1006,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
160,3,996,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
160,4,986,41,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.1,0,0,0,0,3000,2
160,5,976,40,8.5,0,0,57,0.3,0,0,0,0,0,0,0.396,0.3,0.081,0.1,0,0,0,0,3000,2
160,6,966,39,10.6,0,0,56,0.6,0,0,0,0,0,0,0.39,0.3,0.079,0.2,0,0,0,0,3000,2
160,7,956,39,12.5,0,0,54,0.9,0,0,0,0,0,0,0.384,0.4,0.078,0.3,0,0,0,0,3000,2
160,8,946,38,14.4,0,0,53,1.1,0,0,0,0,0,0,0.377,0.4,0.076,0.3,0,0,0,0,3000,2
160,9,936,37,16.1,0,0,52,1.4,0,0,0,0,0,0,0.371,0.4,0.074,0.4,0,0,0,0,3000,2
160,10,926,37,17.7,0,0,51,1.6,0,0,0,0,0,0,0.365,0.5,0.073,0.4,0,0,0,0,3000,2
160,11,916,36,19.3,0,0,50,1.9,0,0,0,0,0,0,0.358,0.5,0.072,0.5,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
161,1,1005,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
161,2,995,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2
161,3,985,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0,0,0,0,3000,2
161,4,975,37,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.2,0,0,0,0,3000,2
161,5,965,36,8.2,0,0,0,0,0,0,0,0,0,0,0.388,0.1,0.081,0.2,0,0,0,0,3000,2
161,6,955,35,10.1,0,0,0,0,0,0,0,0,0,0,0.382,0.3,0.079,0.3,0,0,0,0,3000,2
161,7,945,35,12,0,0,52,0.1,0,0,0,0,0,0,0.375,0.4,0.077,0.3,0,0,0,0,3000,2
161,8,935,34,13.8,0,0,51,0.4,0,0,0,0,0,0,0.369,0.4,0.076,0.4,0,0,0,0,3000,2
161,9,925,33,15.4,0,0,50,0.6,0,0,0,0,0,0,0.363,0.5,0.075,0.4,0,0,0,0,3000,2
161,10,915,33,17,0,0,49,0.8,0,0,0,0,0,0,0.356,0.5,0.073,0.5,0,0,0,0,3000,2
,,,,,,,,,,,,,,,,,,,,,,,,
162,1,1157,0,0,0,0,0,0,75,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
162,2,1147,0,0,0,0,0,0,74,4.3,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
162,3,1137,0,0,0,0,0,0,72,8,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
162,4,1127,86,0.5,0,0,0,0,71,11.7,0,0,0,0,0.019,0.6,0,0,0,0,0,0,3500,2
162,5,1117,85,1.5,0,0,0,0,70,14.9,0,0,0,0,0.023,1.3,0,0,0,0,0,0,3500,2
162,6,1107,84,2.5,0,0,0,0,70,17.8,0,0,0,0,0.03,2,0,0,0,0,0,0,3500,2
162,7,1097,83,3.7,0,0,0,0,69,20.2,0,0,0,0,0.039,2.6,0,0,0,0,0,0,3500,2
162,8,1087,82,5.2,0,0,0,0,69,22.2,0,0,0,0,0.051,3.3,0,0,0,0,0,0,3500,2
162,9,1077,81,7.2,0,0,0,0,70,24.2,0,0,0,0,0.089,1.8,0,0,0,0,0,0,3500,2
162,10,1067,80,9,0,0,0,0,70,25.4,0,0,0,0,0.096,2.8,0,0,0,0,0,0,3500,2
162,11,1057,79,10.7,0,0,0,0,70,26.3,0,0,0,0,0.102,3.4,0,0,0,0,0,0,3500,2
162,12,1047,78,12.3,0,0,0,0,71,27.2,0,0,0,0,0.106,3.9,0,0,0,0,0,0,3500,2
162,13,1037,77,13.9,0,0,0,0,71,27.9,0,0,0,0,0.11,4.2,0,0,0,0,0,0,3500,2
162,14,1027,76,15.4,0,0,0,0,71,28.5,0,0,0,0,0.114,4.4,0,0,0,0,0,0,3500,2
162,15,1017,75,16.9,0,0,0,0,71,29.1,0,0,0,0,0.117,4.6,0,0,0,0,0,0,3500,2
162,16,1007,74,18.3,0,0,0,0,72,29.5,0,0,0,0,0.12,4.8,0,0,0,0,0,0,3500,2
162,17,997,72,19.6,0,0,0,0,72,29.9,0,0,0,0,0.123,4.9,0,0,0,0,0,0,3500,2
162,18,987,71,20.9,0,0,0,0,72,30.2,0,0,0,0,0.125,5.1,0,0,0,0,0,0,3500,2
162,19,977,71,22.6,0,0,73,0.5,72,30,0,0,0,0,0.126,5.2,0,0,0,0,0,0,3500,2
162,20,967,70,24.2,0,0,73,1.1,72,29.6,0,0,0,0,0.127,5.3,0,0,0,0,0,0,3500,2
162,21,957,69,25.7,0,0,73,1.7,73,29.2,0,0,0,0,0.127,5.4,0,0,0,0,0,0,3500,2
162,22,947,69,27.2,0,0,73,2.3,73,28.8,0,0,0,0,0.128,5.5,0,0,0,0,0,0,3500,2
162,23,937,68,28.6,0,0,72,2.8,73,28.5,0,0,0,0,0.128,5.5,0,0,0,0,0,0,3500,2
162,24,927,67,29.9,0,0,72,3.2,73,28.2,0,0,0,0,0.128,5.6,0,0,0,0,0,0,3500,2
162,25,917,67,31.2,0,0,72,3.7,73,27.9,0,0,0,0,0.128,5.6,0,0,0,0,0,0,3500,2
,,,,,,,,,,,,,,,,,,,,,,,,
163,1,1154,0,0,0,0,0,0,75,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
163,2,1144,0,0,0,0,0,0,74,4.1,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
163,3,1134,86,0,0,0,0,0,72,7.7,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
163,4,1124,85,1.7,0,0,0,0,71,10.4,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
163,5,1114,84,2.7,0,0,0,0,70,13.6,0,0,0,0,0.028,0.7,0,0,0,0,0,0,3500,2
163,6,1104,83,3.7,0,0,0,0,70,16.3,0,0,0,0,0.038,1.4,0,0,0,0,0,0,3500,2
163,7,1094,82,5.2,0,0,0,0,70,18.6,0,0,0,0,0.058,2.1,0,0,0,0,0,0,3500,2
163,8,1084,81,7.2,0,0,0,0,70,20.4,0,0,0,0,0.083,2.7,0,0,0,0,0,0,3500,2
163,9,1074,80,9.4,0,0,0,0,70,22.5,0,0,0,0,0.044,0.2,0,0,0,0,0,0,3500,2
163,10,1064,79,11.3,0,0,0,0,70,23.9,0,0,0,0,0.039,0.1,0,0,0,0,0,0,3500,2
163,11,1054,78,13.2,0,0,0,0,71,25,0,0,0,0,0.036,0,0,0,0,0,0,0,3500,2
163,12,1044,77,15,0,0,0,0,71,25.9,0,0,0,0,0.033,0,0,0,0,0,0,0,3500,2
163,13,1034,75,16.7,0,0,0,0,71,26.8,0,0,0,0,0.03,0,0,0,0,0,0,0,3500,2
163,14,1024,74,18.3,0,0,0,0,71,27.4,0,0,0,0,0.028,0.1,0,0,0,0,0,0,3500,2
163,15,1014,73,20.1,0,0,73,0.3,72,27.8,0,0,0,0,0.026,0.1,0,0,0,0,0,0,3500,2
163,16,1004,73,21,0,0,73,1,72,26.1,0,0,0,0,0.131,5,0,0,0,0,0,0,3500,2
163,17,994,72,22.8,0,0,73,1.6,72,25.8,0,0,0,0,0.134,5.1,0,0,0,0,0,0,3500,2
163,18,984,71,24.4,0,0,73,2.2,72,25.6,0,0,0,0,0.136,5.2,0,0,0,0,0,0,3500,2
163,19,974,70,25.9,0,0,73,2.8,72,25.4,0,0,0,0,0.139,5.2,0,0,0,0,0,0,3500,2
163,20,964,70,27.4,0,0,72,3.3,72,25.1,0,0,0,0,0.14,5.2,0,0,0,0,0,0,3500,2
163,21,954,69,28.7,0,0,72,3.8,72,25,0,0,0,0,0.142,5.3,0,0,0,0,0,0,3500,2
163,22,944,68,30,0,0,72,4.2,72,24.8,0,0,0,0,0.143,5.3,0,0,0,0,0,0,3500,2
163,23,934,68,31.3,0,0,72,4.6,72,24.6,0,0,0,0,0.144,5.3,0,0,0,0,0,0,3500,2
163,24,924,67,32.5,0,0,71,5,73,24.4,0,0,0,0,0.144,5.3,0,0,0,0,0,0,3500,2
163,25,914,66,33.7,0,0,71,5.3,73,24.2,0,0,0,0,0.145,5.3,0,0,0,0,0,0,3500,2
,,,,,,,,,,,,,,,,,,,,,,,,
164,1,1150,0,0,0,0,0,0,75,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
164,2,1140,0,0,0,0,0,0,73,4,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
164,3,1130,84,0.4,0,0,0,0,72,7.2,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
164,4,1120,84,2.2,0,0,0,0,71,9.8,0,0,0,0,0,0,0,0,0,0,0,0,3500,2
164,5,1110,83,3.7,0,0,0,0,70,12.3,0,0,0,0,0.034,0.1,0,0,0,0,0,0,3500,2
164,6,1100,82,4.9,0,0,0,0,70,15,0,0,0,0,0.063,0.8,0,0,0,0,0,0,3500,2
164,7,1090,81,6.9,0,0,0,0,70,17.1,0,0,0,0,0.106,1.6,0,0,0,0,0,0,3500,2
164,8,1080,80,8.7,0,0,0,0,70,18.8,0,0,0,0,0.119,2.2,0,0,0,0,0,0,3500,2
164,9,1070,78,10.5,0,0,0,0,70,20.2,0,0,0,0,0.127,2.7,0,0,0,0,0,0,3500,2
164,10,1060,77,12.3,0,0,0,0,70,21.4,0,0,0,0,0.132,3.1,0,0,0,0,0,0,3500,2
164,11,1050,76,14,0,0,0,0,70,22.3,0,0,0,0,0.137,3.5,0,0,0,0,0,0,3500,2
164,12,1040,75,15.7,0,0,0,0,71,23.1,0,0,0,0,0.14,3.8,0,0,0,0,0,0,3500,2
164,13,1030,74,17.6,0,0,73,0.4,71,23.4,0,0,0,0,0.145,4,0,0,0,0,0,0,3500,2
164,14,1020,73,19.5,0,0,73,1.1,71,23.3,0,0,0,0,0.149,4.2,0,0,0,0,0,0,3500,2
164,15,1010,72,21.3,0,0,72,1.8,71,23.2,0,0,0,0,0.152,4.3,0,0,0,0,0,0,3500,2
164,16,1000,71,23,0,0,72,2.4,71,23,0,0,0,0,0.155,4.4,0,0,0,0,0,0,3500,2
164,17,990,71,24.6,0,0,72,3,71,22.9,0,0,0,0,0.157,4.5,0,0,0,0,0,0,3500,2
164,18,980,70,26.2,0,0,71,3.5,71,22.7,0,0,0,0,0.159,4.5,0,0,0,0,0,0,3500,2
164,19,970,69,27.6,0,0,71,4,71,22.6,0,0,0,0,0.161,4.6,0,0,0,0,0,0,3500,2
